2,1,1
7,2,2
8,3,3
10,4,4
16,5,5
17,6,6
18,7,7
19,8,8
20,9,9
24,10,10
26,12,12
27,13,13
1,1,1
2,2,2
8,3,3
9,4,4
15,5,5
18,6,6
19,7,7
23,8,8
25,9,9
27,11,11
2,1,1
7,2,2
9,3,3
10,4,4
11,5,5
14,6,6
15,7,7
21,8,8
23,9,9
24,10,10
25,12,12
26,13,13
27,14,14
6,1,1
8,2,2
9,3,3
10,4,4
16,5,5
20,6,6
21,7,7
25,8,8
27,10,10
6,1,1
8,2,2
9,3,3
13,4,4
14,5,5
15,6,6
16,7,7
22,8,8
25,9,9
27,11,11
1,1,1
4,2,2
5,3,3
10,4,4
14,5,5
15,6,6
17,7,7
22,8,8
23,9,9
25,11,11
27,12,12
6,1,1
8,2,2
11,3,3
16,4,4
17,5,5
18,6,6
19,7,8
21,8,9
22,9,10
23,10,11
25,12,13
26,13,14
27,15,16
1,1,1
2,2,2
8,3,3
12,4,4
16,5,5
19,6,6
24,7,7
25,8,8
26,9,9
27,11,11
2,1,1
7,2,2
9,3,3
10,4,4
11,5,6
14,6,7
15,7,8
20,8,9
22,9,10
24,10,11
27,12,13
