Context,GeneralAttribute,Label,Objects
push_audio,shape,cylinder,"wooden_cylindrical_container"
push_audio,shape,rectangular prism,"wooden_knife_stand"
push_audio,shape,bo,"mac_and_cheese_box"
push_audio,shape,sphere,"blue_squish_ball"
push_audio,shape,cylindrical,"christmas_red_container,starbucks_doubleshot_hazelnut,stainless_steel_cannister,big_red_pop_can,tiny_metallic_can,red_bull_pop_can,tennis_container_split_peas,silver_cappuccino_maker,wooden_pepper_grinder,red_ketchup_bottle,dark_green_sports_bottle,blue_salt_can,red_tall_cup,green_water_bottle,pale_yellow_cup,lysol_container,blue_tall_cup,yellow_water_bottle,red_water_bottle"
push_audio,shape,box,"scotch_tape_box,dark_blue_sunfounder_box,regular_creamcheese_box,excetrine_medicine_box"
