Context,GeneralAttribute,Label,Objects
shake_audio,has_contents,filled,"red_ketchup_bottle,dark_green_sports_bottle,tiny_metallic_can,blue_salt_can,wooden_melon_tea_box,mac_and_cheese_box,tennis_container_split_peas,yellow_water_bottle"
shake_audio,has_contents,empty,"green_water_bottle,green_tall_cup,dark_blue_sunfounder_box,red_tall_cup,wooden_pepper_grinder,big_red_pop_can,yellow_mustard_bottle,lysol_container,pale_yellow_cup,blue_squish_ball,starbucks_doubleshot_hazelnut,silver_cappuccino_maker,christmas_red_container,wooden_knife_stand,scotch_tape_box,stainless_steel_cannister,tin_can,yellow_squish_ball,red_bull_pop_can"
