Context,GeneralAttribute,Label,Objects
drop_haptics,weight,Very light,"starbucks_doubleshot_hazelnut,scotch_tape_box,big_red_pop_can"
drop_haptics,weight,Light,"christmas_red_container,yellow_mustard_bottle,dark_blue_sunfounder_box,pale_yellow_cup,green_tall_cup,yellow_squish_ball,red_bull_pop_can,lysol_container,tin_can,excetrine_medicine_box,regular_creamcheese_box,blue_salt_can"
drop_haptics,weight,Medium-light,"green_water_bottle,blue_tall_cup,mac_and_cheese_box,wooden_pepper_grinder"
drop_haptics,weight,Medium,"yellow_water_bottle,tennis_container_split_peas,dark_green_sports_bottle,red_ketchup_bottle,wooden_knife_stand,wooden_melon_tea_box,tiny_metallic_can"
drop_haptics,weight,Heavy,"red_water_bottle"
