1,2.0,1.31313131313,1.14591941825
2,3.98,3.5196,1.87605970054
3,5.99,4.5899,2.14240519043
4,7.98,5.2796,2.29773801814
5,9.86,5.7804,2.40424624363
6,11.64,6.4304,2.5358233377
7,13.63,7.6131,2.75918466218
8,15.61,6.5979,2.56863777127
9,17.33,6.1411,2.47812429067
10,19.31,5.7939,2.40705213903
11,20.73,4.3971,2.09692632202
12,21.93,3.6851,1.91966142848
13,24.38,5.8556,2.4198347051
14,25.01,4.3499,2.08564138816
15,25.9,2.97,1.72336879396
16,26.33,0.9611,0.980357077804
17,26.73,0.3371,0.58060313468
18,26.9,0.09,0.3
19,27.0,0.0,0.0
