Context,GeneralAttribute,Label,Objects
push_audio,shape,Rectangle,"mac_and_cheese_box,excetrine_medicine_box,wooden_knife_stand,wooden_melon_tea_box"
push_audio,shape,Cylinder,"tennis_container_split_peas,wooden_cylindrical_container,yellow_water_bottle,wooden_pepper_grinder,yellow_mustard_bottle,red_ketchup_bottle,red_tall_cup,green_water_bottle,green_tall_cup,lysol_container,red_water_bottle,christmas_red_container,tin_can,starbucks_doubleshot_hazelnut,stainless_steel_cannister,big_red_pop_can,red_bull_pop_can,blue_salt_can,pale_yellow_cup"
push_audio,shape,Sphere,"blue_squish_ball,yellow_squish_ball"
push_audio,shape,Cuboid,"dark_blue_sunfounder_box,regular_creamcheese_box"
