Context,GeneralAttribute,Label,Objects
push_audio,shape,cylinder,"tin_can,starbucks_doubleshot_hazelnut,big_red_pop_can,green_tall_cup,tiny_metallic_can,red_bull_pop_can,tennis_container_split_peas,stainless_steel_cannister,green_water_bottle,pale_yellow_cup,lysol_container,red_water_bottle,wooden_cylindrical_container,blue_salt_can,wooden_pepper_grinder,yellow_mustard_bottle,dark_green_sports_bottle,silver_cappuccino_maker,yellow_water_bottle"
push_audio,shape,sphere,"blue_squish_ball,yellow_squish_ball"
push_audio,shape,box,"wooden_knife_stand,scotch_tape_box,mac_and_cheese_box,dark_blue_sunfounder_box,regular_creamcheese_box,excetrine_medicine_box"
