1,1,1
4,2,2
5,3,3
6,4,4
11,5,5
15,6,6
16,7,7
18,8,8
22,9,9
23,10,10
24,12,12
25,13,13
27,15,15
5,1,1
9,2,2
10,3,3
11,4,4
14,5,5
15,6,6
16,7,7
18,8,8
19,9,9
23,10,10
24,12,12
25,13,13
27,15,15
1,1,1
4,2,2
8,3,3
13,4,4
14,5,5
15,6,6
19,7,7
20,8,8
22,9,9
23,10,10
24,12,12
25,13,13
27,15,15
5,1,1
6,2,2
9,3,3
13,4,4
14,5,5
15,6,6
17,7,7
18,8,8
22,9,9
23,10,10
24,12,12
25,13,13
27,15,15
1,1,1
4,2,2
8,3,3
13,4,4
14,5,5
15,6,6
19,7,7
20,8,8
22,9,9
23,10,10
24,12,12
25,13,13
27,15,15
3,1,1
4,2,2
5,3,3
10,4,4
14,5,5
15,6,6
16,7,7
17,8,8
21,9,9
23,10,10
24,12,12
25,13,13
27,15,15
1,1,1
2,2,2
5,3,3
9,4,4
14,5,5
15,6,6
16,7,7
17,8,8
21,9,9
23,10,10
24,12,12
25,13,13
27,15,15
1,1,1
5,2,2
6,3,3
7,4,4
12,5,5
15,6,6
17,7,7
18,8,8
19,9,9
23,10,10
24,12,12
25,13,13
27,15,15
1,1,1
5,2,2
6,3,3
11,4,4
12,5,5
15,6,6
16,7,7
17,8,8
19,9,9
23,10,10
24,12,12
25,13,13
27,15,15
5,1,1
9,2,2
10,3,3
11,4,4
12,5,5
15,6,6
16,7,7
17,8,8
19,9,9
23,10,10
24,12,12
25,13,13
27,15,15
6,1,1
7,2,2
8,3,4
11,4,5
15,5,6
16,6,7
20,7,8
21,8,9
22,9,10
24,11,12
26,12,13
27,14,15
1,1,2
4,2,3
10,3,4
11,4,5
15,5,6
16,6,7
17,7,8
18,8,9
22,9,10
24,11,12
26,12,13
27,14,15
1,1,1
7,2,2
8,3,3
9,4,5
12,5,6
16,6,7
17,7,8
18,8,9
22,9,10
24,11,12
26,12,13
27,14,15
1,1,2
4,2,3
8,3,4
14,4,5
15,5,6
16,6,7
20,7,8
21,8,9
22,9,10
24,11,12
26,12,13
27,14,15
6,1,1
7,2,2
8,3,3
9,4,5
12,5,6
16,6,7
17,7,8
21,8,9
22,9,10
24,11,12
26,12,13
27,14,15
1,1,1
2,2,2
3,3,4
6,4,5
12,5,6
16,6,7
17,7,8
21,8,9
