Context,GeneralAttribute,Label,Objects
press_haptics,height,tiny,"dark_blue_sunfounder_box,scotch_tape_box,blue_squish_ball,yellow_squish_ball,tiny_metallic_can"
press_haptics,height,medium height,"yellow_mustard_bottle,red_ketchup_bottle,starbucks_doubleshot_hazelnut,blue_salt_can,pale_yellow_cup,wooden_knife_stand"
press_haptics,height,tall,"yellow_water_bottle,red_tall_cup,green_water_bottle,lysol_container,tennis_container_split_peas,red_bull_pop_can,mac_and_cheese_box,dark_green_sports_bottle,green_tall_cup"
press_haptics,height,short,"stainless_steel_cannister,wooden_melon_tea_box,big_red_pop_can,silver_cappuccino_maker,christmas_red_container,wooden_pepper_grinder,tin_can"
