6,1,1
9,2,2
10,3,3
16,4,4
17,5,5
20,6,6
23,7,7
24,8,8
25,9,9
27,11,11
1,1,1
4,2,2
5,3,3
11,4,4
14,5,5
17,6,6
18,7,7
19,8,8
25,9,9
27,11,11
1,1,1
7,2,2
8,3,3
9,4,4
12,5,5
15,6,6
18,7,7
19,8,8
25,9,9
27,11,11
6,1,1
9,2,2
12,3,3
18,4,4
19,5,5
22,6,6
23,7,7
24,8,8
25,9,9
27,11,11
6,1,1
7,2,2
8,3,3
14,4,4
15,5,5
16,6,6
19,7,7
22,8,8
25,9,9
27,11,11
6,1,1
9,2,2
10,3,3
13,4,4
19,5,5
20,6,6
21,7,7
22,8,8
25,9,9
27,11,11
6,1,1
7,2,2
8,3,3
9,4,4
12,5,5
13,6,6
16,7,7
19,8,8
25,9,9
27,11,11
6,1,1
12,2,2
15,3,3
18,4,4
19,5,5
20,6,6
21,7,7
22,8,8
25,9,9
27,11,11
3,1,1
4,2,2
5,3,3
8,4,4
11,5,5
17,6,6
18,7,7
19,8,8
25,9,9
27,11,11
6,1,1
7,2,2
8,3,3
9,4,4
12,5,5
13,6,6
16,7,7
19,8,8
25,9,9
27,11,11
1,1,1
4,2,2
9,3,3
10,4,4
13,5,5
17,6,6
23,7,7
24,8,8
25,9,9
27,11,11
1,1,1
7,2,2
8,3,3
9,4,4
14,5,5
18,6,6
21,7,7
24,8,8
25,9,9
27,11,11
1,1,1
7,2,2
8,3,3
9,4,4
12,5,5
16,6,6
19,7,7
24,8,8
25,9,9
27,11,11
3,1,1
7,2,2
12,3,3
13,4,4
14,5,5
17,6,6
18,7,7
24,8,8
25,9,9
27,11,11
3,1,1
8,2,2
12,3,3
13,4,4
14,5,5
17,6,6
18,7,7
24,8,8
25,9,9
27,11,11
4,1,1
7,2,2
10,3,3
15,4,4
16,5,5
17,6,6
23,7,7
24,8,8
25,9,9
27,11,11
1,1,1
6,2,2
10,3,3
11,4,4
14,5,5
17,6,6
18,7,7
24,8,8
25,9,9
27,11,11
6,1,1
7,2,2
8,3,3
9,4,4
12,5,5
13,6,6
18,7,7
22,8,8
25,9,9
27,11,11
1,1,1
