2,100.0
3,100.0
4,50.0
5,46.6667
6,43.3333
7,43.3333
8,43.3333
9,43.3333
10,13.3333
11,53.3333
12,20.0
13,66.6667
14,30.0
15,83.3333
16,83.3333
17,90.0
18,90.0
19,90.0
20,83.3333
21,96.6667
22,76.6667
23,90.0
24,76.6667
25,73.3333
26,83.3333
27,90.0
2,60.0
3,60.0
4,56.6667
5,73.3333
6,63.3333
7,73.3333
8,73.3333
9,60.0
10,53.3333
11,53.3333
12,53.3333
13,63.3333
14,66.6667
15,63.3333
16,66.6667
17,66.6667
18,60.0
19,66.6667
20,73.3333
21,70.0
22,70.0
23,70.0
24,70.0
25,70.0
26,76.6667
27,76.6667
2,40.0
3,33.3333
4,33.3333
5,40.0
6,40.0
7,40.0
8,33.3333
9,33.3333
10,33.3333
11,40.0
12,40.0
13,40.0
14,40.0
15,40.0
16,40.0
17,43.3333
18,43.3333
19,43.3333
20,70.0
21,73.3333
22,66.6667
23,63.3333
24,70.0
25,66.6667
26,73.3333
27,73.3333
2,60.0
3,60.0
4,60.0
5,50.0
6,60.0
7,56.6667
8,66.6667
9,63.3333
10,56.6667
11,63.3333
12,63.3333
13,63.3333
14,53.3333
15,50.0
16,63.3333
17,63.3333
18,63.3333
19,53.3333
20,73.3333
21,73.3333
22,73.3333
23,73.3333
24,73.3333
25,73.3333
26,76.6667
27,76.6667
2,60.0
3,83.3333
4,86.6667
5,86.6667
6,80.0
7,60.0
8,80.0
9,90.0
10,90.0
11,90.0
12,83.3333
13,90.0
14,86.6667
15,80.0
16,66.6667
17,66.6667
18,60.0
19,53.3333
20,53.3333
21,73.3333
22,90.0
23,70.0
24,76.6667
25,60.0
26,76.6667
27,76.6667
2,43.3333
3,20.0
4,40.0
5,40.0
6,40.0
7,40.0
8,40.0
9,40.0
10,40.0
11,40.0
12,40.0
13,40.0
14,40.0
15,43.3333
16,40.0
17,40.0
18,46.6667
19,56.6667
20,70.0
21,70.0
22,60.0
23,66.6667
24,66.6667
25,60.0
26,63.3333
27,60.0
2,40.0
3,60.0
4,56.6667
5,56.6667
6,60.0
7,60.0
8,56.6667
9,53.3333
10,43.3333
11,53.3333
12,56.6667
13,43.3333
14,60.0
15,60.0
16,70.0
17,63.3333
18,66.6667
19,70.0
20,70.0
21,66.6667
22,60.0
23,63.3333
24,76.6667
25,73.3333
26,86.6667
27,86.6667
2,33.3333
3,33.3333
4,33.3333
5,46.6667
6,23.3333
7,26.6667
8,46.6667
9,56.6667
10,63.3333
11,63.3333
12,46.6667
13,56.6667
14,63.3333
15,56.6667
16,60.0
17,66.6667
18,50.0
19,50.0
20,56.6667
21,36.6667
22,50.0
23,46.6667
24,46.6667
25,50.0
26,46.6667
27,50.0
2,76.6667
3,76.6667
4,76.6667
5,76.6667
6,70.0
7,70.0
8,73.3333
9,70.0
10,60.0
11,60.0
12,76.6667
13,76.6667
14,76.6667
15,73.3333
16,76.6667
17,70.0
18,70.0
19,70.0
20,66.6667
21,70.0
22,66.6667
23,66.6667
24,63.3333
25,63.3333
26,70.0
27,70.0
2,43.3333
3,60.0
4,30.0
5,26.6667
6,36.6667
7,33.3333
8,46.6667
9,46.6667
10,23.3333
11,43.3333
12,43.3333
13,46.6667
14,63.3333
15,63.3333
16,66.6667
17,70.0
18,66.6667
19,60.0
20,70.0
21,73.3333
22,73.3333
23,70.0
24,66.6667
25,73.3333
26,73.3333
27,60.0
2,46.6667
3,46.6667
4,80.0
5,63.3333
6,50.0
7,70.0
8,70.0
9,70.0
10,70.0
11,70.0
12,73.3333
13,73.3333
14,46.6667
15,73.3333
16,70.0
17,73.3333
18,73.3333
19,76.6667
20,83.3333
21,90.0
22,86.6667
23,90.0
24,86.6667
25,90.0
26,66.6667
27,76.6667
2,46.6667
3,23.3333
4,20.0
5,20.0
6,33.3333
7,33.3333
8,46.6667
9,46.6667
10,43.3333
11,43.3333
12,46.6667
13,43.3333
14,50.0
15,60.0
16,60.0
17,63.3333
18,70.0
19,70.0
20,60.0
21,60.0
22,60.0
23,60.0
24,63.3333
25,63.3333
26,63.3333
27,60.0
2,66.6667
3,46.6667
4,46.6667
5,46.6667
6,53.3333
7,50.0
8,70.0
9,56.6667
10,60.0
11,73.3333
12,70.0
13,70.0
14,66.6667
15,66.6667
16,66.6667
17,56.6667
18,70.0
19,70.0
20,76.6667
21,66.6667
22,73.3333
23,73.3333
24,63.3333
25,70.0
26,70.0
27,76.6667
2,40.0
3,40.0
4,40.0
5,40.0
6,40.0
7,40.0
8,40.0
9,40.0
10,43.3333
11,43.3333
12,43.3333
13,36.6667
14,40.0
15,43.3333
16,43.3333
17,40.0
18,43.3333
19,50.0
20,43.3333
21,43.3333
22,40.0
23,43.3333
24,46.6667
25,43.3333
26,73.3333
27,73.3333
2,40.0
3,76.6667
4,80.0
5,80.0
6,80.0
7,63.3333
8,63.3333
9,60.0
10,63.3333
11,56.6667
12,66.6667
13,80.0
14,80.0
15,80.0
16,63.3333
17,43.3333
18,70.0
19,46.6667
20,80.0
21,80.0
22,60.0
23,56.6667
24,70.0
25,60.0
26,70.0
27,76.6667
2,60.0
3,66.6667
4,73.3333
5,80.0
6,80.0
7,73.3333
8,73.3333
9,76.6667
10,76.6667
11,80.0
12,70.0
13,80.0
14,73.3333
15,80.0
16,80.0
17,76.6667
18,83.3333
19,83.3333
