4,1,1
8,2,2
9,3,3
11,4,4
12,5,5
18,6,6
22,7,7
25,9,9
27,10,10
1,1,1
7,2,2
9,3,3
12,4,4
15,5,5
16,6,6
17,7,7
19,8,8
22,9,9
24,11,11
25,12,12
27,14,14
1,1,1
7,2,2
9,3,3
10,4,4
11,5,5
14,6,6
17,7,7
18,8,8
21,9,9
23,11,11
26,12,12
27,14,14
2,1,1
8,2,2
9,3,3
10,4,4
11,5,5
15,6,6
16,7,7
17,8,8
21,9,9
23,11,11
24,12,12
26,14,14
27,15,15
1,1,1
5,2,2
7,3,3
12,4,4
16,5,5
20,6,6
23,8,8
25,9,9
27,11,11
2,1,1
4,2,2
8,3,3
10,4,4
11,5,5
16,6,6
19,7,7
22,9,9
24,10,10
25,12,12
27,13,13
1,1,1
7,2,2
11,3,3
15,4,4
17,5,5
18,6,6
22,7,7
23,9,9
26,10,10
27,12,12
1,1,1
6,2,2
7,3,3
8,4,4
12,5,5
14,6,6
17,7,7
19,8,8
22,9,9
25,11,11
27,12,12
1,1,1
7,2,2
8,3,3
12,4,4
14,5,5
16,6,6
17,7,7
20,8,8
24,10,10
26,11,11
27,13,13
