2,100.0,0.0,1.0
3,100.0,0.0,1.0
4,82.31884057971016,14.510002910173002,1.0
5,86.5217391304348,11.347507218339391,1.0
6,88.9855072463768,12.285936059465369,1.0
7,81.7391304347826,13.366230825562521,1.0
8,84.92753623188408,12.180028578750651,1.0
9,89.13043478260867,10.30922854711829,1.0
10,81.15942028985508,12.002049305324832,1.0
11,85.94202898550725,9.372025951925387,1.0
12,88.11594202898549,9.364994294600796,0.0
13,78.9855072463768,12.120388641329397,1.0
14,73.91304347826087,12.129443845163507,0.0
15,78.2608695652174,12.707651604859773,0.0
16,75.5072463768116,12.169206694269477,0.0
17,72.6086956521739,11.324262044283802,0.0
18,75.65217391304348,12.161986754924852,0.0
19,75.94202898550725,14.76949223049308,0.0
20,70.57971014492755,14.517567689848594,0.0
21,68.9855072463768,14.405203276001503,0.0
22,67.53623188405798,15.89795080195431,0.0
23,74.20289855072464,13.529518469050954,0.0
24,77.53623188405798,12.318065541766646,0.0
25,74.6376811594203,14.89827901507057,0.0
26,78.69565217391305,15.26662466696557,0.0
27,76.5217391304348,11.391927891290749,0.0
2,60.0,0.0,0.0
3,60.0,0.0,0.0
4,68.55072463768116,16.932011609014427,0.9296
5,65.3623188405797,13.9529921643411,0.6154
6,63.76811594202899,11.560309484606602,0.6154
7,64.20289855072463,12.68170523952395,0.6053
8,64.78260869565217,11.626601636447658,0.7368
9,64.05797101449276,11.804661026845183,0.6053
10,59.42028985507247,10.572127157740649,-0.0317
11,58.985507246376805,9.069584123343263,-0.0656
12,66.23188405797102,9.759965009980753,0.4615
13,63.6231884057971,12.181831291493355,0.4615
14,68.55072463768116,12.70592349556992,0.7887
15,67.82608695652175,12.657440645290924,0.6377
16,68.55072463768116,14.135923396054247,0.7887
17,69.13043478260869,12.800623063447906,0.9296
18,69.71014492753623,10.632190661423941,0.7826
19,70.57971014492755,11.83438637709054,0.8571
20,67.53623188405798,13.227511554467906,0.8611
21,71.8840579710145,9.364994294600478,1.0
22,70.28985507246377,13.703683921060945,0.9296
23,71.15942028985508,13.912014125294625,0.9296
24,66.3768115942029,11.142467831319024,0.375
25,68.26086956521739,11.185739713888369,0.4615
26,67.68115942028987,11.95254854733745,0.1935
27,66.95652173913041,12.387393537985014,0.1935
2,72.89855072463766,18.783840783285164,0.6154
3,73.33333333333333,16.937198318160164,0.7619
4,76.81159420289853,17.508389356192883,0.8889
5,78.55072463768116,16.262558067708138,0.6154
6,81.30434782608695,12.380300841418252,0.6154
7,79.56521739130434,12.724919790030825,0.0
8,80.00000000000001,12.987950904082904,0.0
9,81.59420289855072,12.385620744625179,0.2424
10,82.6086956521739,13.10241406313925,0.7619
11,80.8695652173913,13.035204519802454,1.0
12,81.44927536231884,13.663565315385268,0.8889
13,77.82608695652175,16.348746458360942,1.0
14,76.95652173913045,13.740489584379581,1.0
15,75.21739130434783,14.66205461081864,1.0
16,77.97101449275362,14.999634016908324,1.0
17,78.98550724637681,12.570399036147426,1.0
18,80.28985507246377,13.62977442909979,1.0
19,79.99999999999999,11.976407785072439,0.8889
20,78.84057971014492,10.759477647386984,0.4444
21,75.79710144927537,9.598894680915087,0.4444
22,80.72463768115944,8.16227598353814,0.2424
23,77.39130434782606,10.09833078211353,0.6154
24,76.23188405797102,12.960871487802072,0.6154
25,76.23188405797102,11.339764121417183,0.8889
26,77.2463768115942,12.045879211280948,0.8889
27,79.42028985507247,14.342568339695308,0.8889
2,62.60869565217392,10.586656445072212,0.4286
3,61.15942028985508,13.204249991214146,0.557
