2,80.0
3,80.0
4,80.0
5,80.0
6,80.0
7,90.0
8,100.0
9,86.6667
10,86.6667
11,100.0
12,96.6667
13,93.3333
14,93.3333
15,93.3333
16,96.6667
17,86.6667
18,86.6667
19,93.3333
20,96.6667
21,93.3333
22,93.3333
23,93.3333
24,93.3333
25,93.3333
26,93.3333
27,90.0
2,80.0
3,80.0
4,90.0
5,80.0
6,56.6667
7,73.3333
8,80.0
9,80.0
10,76.6667
11,80.0
12,76.6667
13,76.6667
14,83.3333
15,66.6667
16,83.3333
17,73.3333
18,86.6667
19,73.3333
20,80.0
21,83.3333
22,93.3333
23,86.6667
24,86.6667
25,83.3333
26,90.0
27,90.0
2,40.0
3,83.3333
4,66.6667
5,66.6667
6,66.6667
7,66.6667
8,53.3333
9,76.6667
10,76.6667
11,76.6667
12,76.6667
13,76.6667
14,76.6667
15,76.6667
16,73.3333
17,73.3333
18,76.6667
19,76.6667
20,70.0
21,80.0
22,83.3333
23,80.0
24,76.6667
25,90.0
26,83.3333
27,73.3333
2,56.6667
3,73.3333
4,93.3333
5,93.3333
6,93.3333
7,83.3333
8,86.6667
9,86.6667
10,83.3333
11,90.0
12,90.0
13,86.6667
14,96.6667
15,86.6667
16,90.0
17,90.0
18,90.0
19,90.0
20,86.6667
21,86.6667
22,90.0
23,90.0
24,83.3333
25,90.0
26,90.0
27,90.0
2,93.3333
3,93.3333
4,93.3333
5,96.6667
6,96.6667
7,93.3333
8,93.3333
9,76.6667
10,76.6667
11,96.6667
12,96.6667
13,100.0
14,96.6667
15,96.6667
16,96.6667
17,100.0
18,100.0
19,100.0
20,100.0
21,96.6667
22,100.0
23,93.3333
24,100.0
25,96.6667
26,93.3333
27,93.3333
2,93.3333
3,93.3333
4,93.3333
5,96.6667
6,96.6667
7,96.6667
8,96.6667
9,96.6667
10,96.6667
11,66.6667
12,66.6667
13,70.0
14,86.6667
15,93.3333
16,83.3333
17,96.6667
18,93.3333
19,93.3333
20,96.6667
21,93.3333
22,96.6667
23,83.3333
24,83.3333
25,90.0
26,83.3333
27,90.0
2,30.0
3,83.3333
4,80.0
5,70.0
6,70.0
7,83.3333
8,83.3333
9,90.0
10,90.0
11,86.6667
12,86.6667
13,93.3333
14,96.6667
15,96.6667
16,90.0
17,93.3333
18,93.3333
19,93.3333
20,93.3333
21,93.3333
22,96.6667
23,100.0
24,93.3333
25,96.6667
26,96.6667
27,96.6667
2,80.0
3,23.3333
4,13.3333
5,66.6667
6,70.0
7,83.3333
8,73.3333
9,80.0
10,80.0
11,80.0
12,80.0
13,83.3333
14,80.0
15,86.6667
16,73.3333
17,80.0
18,86.6667
19,90.0
20,83.3333
21,83.3333
22,83.3333
23,86.6667
24,83.3333
25,86.6667
26,86.6667
27,83.3333
2,60.0
3,60.0
4,60.0
5,56.6667
6,56.6667
7,56.6667
8,43.3333
9,43.3333
10,43.3333
11,43.3333
12,46.6667
13,46.6667
14,46.6667
15,66.6667
16,66.6667
17,66.6667
18,63.3333
19,60.0
20,63.3333
21,73.3333
22,66.6667
23,73.3333
24,76.6667
25,70.0
