2,13.3333
3,20.0
4,33.3333
5,33.3333
6,40.0
7,40.0
8,40.0
9,40.0
10,43.3333
11,40.0
12,40.0
13,53.3333
14,40.0
15,40.0
16,40.0
17,40.0
18,40.0
19,40.0
20,40.0
21,40.0
22,40.0
23,40.0
24,40.0
25,40.0
26,40.0
27,40.0
2,33.3333
3,33.3333
4,53.3333
5,43.3333
6,40.0
7,60.0
8,60.0
9,60.0
10,56.6667
11,56.6667
12,70.0
13,66.6667
14,73.3333
15,73.3333
16,73.3333
17,66.6667
18,66.6667
19,66.6667
20,70.0
21,70.0
22,70.0
23,66.6667
24,63.3333
25,70.0
26,70.0
27,60.0
2,0.0
3,0.0
4,3.3333
5,20.0
6,20.0
7,20.0
8,36.6667
9,36.6667
10,33.3333
11,6.6667
12,26.6667
13,36.6667
14,36.6667
15,36.6667
16,36.6667
17,33.3333
18,36.6667
19,33.3333
20,36.6667
21,33.3333
22,33.3333
23,33.3333
24,33.3333
25,20.0
26,23.3333
27,30.0
2,20.0
3,13.3333
4,40.0
5,20.0
6,40.0
7,46.6667
8,43.3333
9,43.3333
10,40.0
11,40.0
12,40.0
13,40.0
14,40.0
15,40.0
16,40.0
17,60.0
18,63.3333
19,60.0
20,60.0
21,60.0
22,60.0
23,60.0
24,60.0
25,60.0
26,60.0
27,60.0
2,20.0
3,20.0
4,20.0
5,33.3333
6,20.0
7,20.0
8,40.0
9,20.0
10,23.3333
11,23.3333
12,43.3333
13,40.0
14,33.3333
15,30.0
16,60.0
17,40.0
18,26.6667
19,23.3333
20,33.3333
21,46.6667
22,23.3333
23,33.3333
24,20.0
25,26.6667
26,23.3333
27,26.6667
2,36.6667
3,56.6667
4,53.3333
5,60.0
6,60.0
7,46.6667
8,46.6667
9,53.3333
10,53.3333
11,70.0
12,63.3333
13,63.3333
14,63.3333
15,63.3333
16,53.3333
17,53.3333
18,53.3333
19,66.6667
20,66.6667
21,66.6667
22,70.0
23,66.6667
24,70.0
25,70.0
26,66.6667
27,66.6667
2,0.0
3,0.0
4,26.6667
5,20.0
6,40.0
7,20.0
8,20.0
9,23.3333
10,23.3333
11,43.3333
12,40.0
13,43.3333
14,40.0
15,50.0
16,43.3333
17,46.6667
18,40.0
19,40.0
20,40.0
21,60.0
22,63.3333
23,63.3333
24,63.3333
25,63.3333
26,66.6667
27,66.6667
2,0.0
3,0.0
4,20.0
5,60.0
6,40.0
7,40.0
8,60.0
9,30.0
10,60.0
11,33.3333
12,46.6667
13,46.6667
14,46.6667
15,46.6667
16,46.6667
17,46.6667
18,53.3333
19,36.6667
20,46.6667
21,46.6667
22,46.6667
23,66.6667
24,46.6667
25,46.6667
26,46.6667
27,46.6667
2,0.0
3,0.0
4,0.0
5,20.0
6,20.0
7,20.0
8,20.0
9,56.6667
10,36.6667
11,36.6667
12,76.6667
13,40.0
14,43.3333
15,53.3333
16,40.0
17,73.3333
18,73.3333
19,90.0
20,60.0
21,70.0
22,96.6667
23,93.3333
24,96.6667
25,100.0
26,90.0
27,86.6667
2,20.0
3,40.0
4,60.0
5,46.6667
6,46.6667
7,46.6667
8,50.0
9,53.3333
10,43.3333
11,53.3333
12,43.3333
13,33.3333
14,33.3333
15,53.3333
16,53.3333
17,53.3333
18,50.0
19,60.0
20,66.6667
21,73.3333
22,73.3333
23,66.6667
24,70.0
25,66.6667
26,63.3333
27,66.6667
2,40.0
3,23.3333
4,30.0
5,10.0
6,30.0
7,33.3333
8,13.3333
9,13.3333
10,40.0
11,30.0
12,30.0
13,30.0
14,36.6667
15,40.0
16,36.6667
17,40.0
18,40.0
19,46.6667
20,20.0
21,26.6667
22,33.3333
23,23.3333
24,23.3333
25,30.0
26,30.0
27,26.6667
2,0.0
3,20.0
4,20.0
5,40.0
6,40.0
7,23.3333
8,36.6667
9,20.0
10,20.0
11,30.0
12,50.0
13,50.0
14,53.3333
15,50.0
16,50.0
17,50.0
18,50.0
19,50.0
20,36.6667
21,40.0
22,50.0
23,46.6667
24,46.6667
25,43.3333
26,66.6667
27,66.6667
2,10.0
3,10.0
4,20.0
5,23.3333
6,40.0
7,43.3333
8,63.3333
9,63.3333
10,63.3333
11,63.3333
12,63.3333
13,63.3333
14,63.3333
15,63.3333
16,63.3333
17,66.6667
18,66.6667
19,60.0
20,73.3333
21,73.3333
22,70.0
23,70.0
24,70.0
25,66.6667
26,60.0
27,60.0
2,16.6667
3,3.3333
4,23.3333
5,23.3333
6,23.3333
7,23.3333
8,23.3333
9,23.3333
10,23.3333
11,23.3333
12,23.3333
13,23.3333
14,20.0
15,23.3333
16,20.0
17,20.0
18,3.3333
19,6.6667
20,20.0
21,23.3333
22,30.0
23,20.0
24,33.3333
25,30.0
26,33.3333
27,30.0
2,13.3333
3,10.0
4,10.0
5,20.0
6,20.0
7,16.6667
8,33.3333
9,33.3333
10,30.0
11,60.0
12,60.0
13,40.0
14,40.0
15,40.0
16,60.0
17,40.0
18,56.6667
19,60.0
20,60.0
21,23.3333
22,23.3333
23,23.3333
24,40.0
25,56.6667
26,20.0
27,26.6667
2,0.0
3,20.0
4,20.0
5,20.0
6,40.0
7,46.6667
8,40.0
9,40.0
10,40.0
11,40.0
12,40.0
13,23.3333
14,40.0
15,40.0
16,43.3333
17,33.3333
18,40.0
19,40.0
20,50.0
21,40.0
22,40.0
23,53.3333
24,53.3333
25,56.6667
26,60.0
27,60.0
2,20.0
3,20.0
4,20.0
5,40.0
6,60.0
7,60.0
8,40.0
9,26.6667
10,26.6667
11,23.3333
12,26.6667
13,30.0
14,40.0
15,56.6667
16,30.0
17,36.6667
18,50.0
19,56.6667
20,40.0
21,56.6667
22,46.6667
23,50.0
24,60.0
25,53.3333
26,60.0
27,60.0
2,36.6667
3,36.6667
4,40.0
5,60.0
6,43.3333
7,53.3333
8,46.6667
9,46.6667
10,53.3333
11,66.6667
12,73.3333
13,66.6667
14,66.6667
15,66.6667
16,66.6667
17,66.6667
18,66.6667
19,70.0
20,66.6667
21,66.6667
22,63.3333
23,70.0
24,66.6667
25,60.0
26,60.0
27,60.0
2,16.6667
3,10.0
4,10.0
5,33.3333
6,30.0
7,36.6667
8,56.6667
9,60.0
10,60.0
11,70.0
12,70.0
13,63.3333
14,60.0
15,60.0
16,60.0
17,63.3333
18,66.6667
19,66.6667
20,60.0
21,70.0
22,60.0
23,66.6667
24,66.6667
25,66.6667
26,66.6667
27,60.0
2,20.0
3,20.0
4,50.0
5,43.3333
6,50.0
7,40.0
8,36.6667
9,36.6667
10,26.6667
11,26.6667
12,46.6667
13,46.6667
14,23.3333
15,56.6667
16,40.0
17,56.6667
18,56.6667
19,56.6667
20,63.3333
21,60.0
22,60.0
23,60.0
24,46.6667
25,80.0
26,90.0
27,83.3333
2,0.0
3,0.0
4,0.0
5,13.3333
6,50.0
7,43.3333
8,43.3333
9,50.0
10,40.0
11,40.0
12,40.0
13,40.0
14,60.0
15,70.0
16,70.0
17,80.0
18,80.0
19,80.0
20,76.6667
21,76.6667
22,76.6667
23,80.0
24,80.0
25,70.0
26,66.6667
27,66.6667
2,40.0
3,40.0
4,46.6667
5,33.3333
6,50.0
7,53.3333
8,46.6667
9,50.0
10,30.0
11,36.6667
12,26.6667
13,23.3333
14,23.3333
15,23.3333
16,43.3333
17,43.3333
18,60.0
19,56.6667
20,53.3333
21,53.3333
22,56.6667
23,56.6667
24,50.0
25,73.3333
26,76.6667
27,83.3333
2,23.3333
3,23.3333
4,23.3333
5,23.3333
6,23.3333
7,23.3333
8,43.3333
9,43.3333
10,53.3333
11,53.3333
12,46.6667
13,46.6667
14,53.3333
15,56.6667
16,60.0
17,60.0
18,60.0
19,60.0
20,60.0
21,56.6667
22,60.0
23,60.0
24,60.0
25,60.0
26,60.0
27,60.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,3.3333
8,3.3333
9,3.3333
10,3.3333
11,3.3333
12,3.3333
13,0.0
14,6.6667
15,6.6667
16,16.6667
17,10.0
18,16.6667
19,13.3333
20,0.0
21,3.3333
22,26.6667
23,36.6667
24,20.0
25,26.6667
26,23.3333
27,30.0
2,33.3333
3,40.0
4,33.3333
5,30.0
6,30.0
7,50.0
8,70.0
9,46.6667
10,46.6667
11,46.6667
12,46.6667
13,46.6667
14,46.6667
15,46.6667
16,63.3333
17,60.0
18,60.0
19,60.0
20,66.6667
21,70.0
22,86.6667
23,86.6667
24,70.0
25,83.3333
26,86.6667
27,66.6667
2,23.3333
3,23.3333
4,40.0
5,60.0
6,80.0
7,86.6667
8,83.3333
9,83.3333
10,76.6667
11,63.3333
12,63.3333
13,63.3333
14,43.3333
15,43.3333
16,56.6667
17,40.0
18,70.0
19,66.6667
20,70.0
21,73.3333
22,43.3333
23,66.6667
24,46.6667
25,46.6667
26,46.6667
27,46.6667
2,13.3333
3,33.3333
4,43.3333
5,43.3333
6,43.3333
7,43.3333
8,43.3333
9,43.3333
10,43.3333
11,43.3333
12,43.3333
13,43.3333
14,43.3333
15,43.3333
16,43.3333
17,43.3333
18,43.3333
19,43.3333
20,43.3333
21,43.3333
22,43.3333
23,43.3333
24,43.3333
25,43.3333
26,43.3333
27,46.6667
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,10.0
9,23.3333
10,16.6667
11,16.6667
12,6.6667
13,20.0
14,20.0
15,20.0
16,20.0
17,10.0
18,23.3333
19,23.3333
20,20.0
21,20.0
22,23.3333
23,20.0
24,23.3333
25,30.0
26,30.0
27,30.0
2,20.0
3,40.0
4,40.0
5,40.0
6,20.0
7,23.3333
8,20.0
9,36.6667
10,40.0
11,40.0
12,40.0
13,40.0
14,40.0
15,53.3333
16,40.0
17,40.0
18,40.0
19,40.0
20,40.0
21,40.0
22,40.0
23,43.3333
24,40.0
25,40.0
26,40.0
27,40.0
2,0.0
3,0.0
4,0.0
5,0.0
6,20.0
7,60.0
8,40.0
9,66.6667
10,66.6667
11,66.6667
12,80.0
13,80.0
14,63.3333
15,56.6667
16,60.0
17,80.0
18,66.6667
19,86.6667
20,86.6667
21,63.3333
22,86.6667
23,86.6667
24,80.0
25,66.6667
26,73.3333
27,86.6667
2,20.0
3,30.0
4,53.3333
5,50.0
6,60.0
7,43.3333
8,43.3333
9,53.3333
10,43.3333
11,43.3333
12,43.3333
13,63.3333
14,43.3333
15,43.3333
16,43.3333
17,53.3333
18,43.3333
19,43.3333
20,43.3333
21,56.6667
22,50.0
23,43.3333
24,46.6667
25,43.3333
26,46.6667
27,46.6667
2,0.0
3,0.0
4,0.0
5,16.6667
6,56.6667
7,56.6667
8,56.6667
9,40.0
10,60.0
11,60.0
12,60.0
13,60.0
14,60.0
15,60.0
16,60.0
17,60.0
18,60.0
19,60.0
20,83.3333
21,83.3333
22,93.3333
23,80.0
24,80.0
25,96.6667
26,86.6667
27,86.6667
2,0.0
3,0.0
4,0.0
5,0.0
6,16.6667
7,36.6667
8,36.6667
9,56.6667
10,56.6667
11,56.6667
12,56.6667
13,56.6667
14,56.6667
15,56.6667
16,56.6667
17,50.0
18,53.3333
19,53.3333
20,53.3333
21,53.3333
22,56.6667
23,56.6667
24,76.6667
25,76.6667
26,76.6667
27,83.3333
2,20.0
3,20.0
4,60.0
5,60.0
6,60.0
7,60.0
8,60.0
9,60.0
10,60.0
11,60.0
12,60.0
13,60.0
14,60.0
15,60.0
16,60.0
17,60.0
18,60.0
