2,40.0
3,53.3333
4,46.6667
5,50.0
6,53.3333
7,40.0
8,63.3333
9,50.0
10,63.3333
11,50.0
12,56.6667
13,46.6667
14,56.6667
15,60.0
16,53.3333
17,56.6667
18,63.3333
19,46.6667
20,46.6667
21,60.0
22,50.0
23,73.3333
24,56.6667
25,56.6667
26,56.6667
27,56.6667
2,10.0
3,10.0
4,20.0
5,23.3333
6,20.0
7,16.6667
8,23.3333
9,26.6667
10,23.3333
11,23.3333
12,10.0
13,30.0
14,30.0
15,13.3333
16,26.6667
17,33.3333
18,33.3333
19,33.3333
20,33.3333
21,30.0
22,36.6667
23,36.6667
24,40.0
25,30.0
26,30.0
27,26.6667
2,23.3333
3,36.6667
4,40.0
5,33.3333
6,36.6667
7,53.3333
8,40.0
9,56.6667
10,43.3333
11,36.6667
12,36.6667
13,46.6667
14,43.3333
15,46.6667
16,56.6667
17,56.6667
18,43.3333
19,60.0
20,70.0
21,56.6667
22,63.3333
23,63.3333
24,50.0
25,73.3333
26,73.3333
27,76.6667
2,56.6667
3,30.0
4,16.6667
5,16.6667
6,20.0
7,23.3333
8,10.0
9,16.6667
10,10.0
11,16.6667
12,26.6667
13,13.3333
14,33.3333
15,36.6667
16,30.0
17,43.3333
18,40.0
19,53.3333
20,43.3333
21,33.3333
22,50.0
23,46.6667
24,36.6667
25,26.6667
26,33.3333
27,26.6667
2,60.0
3,60.0
4,60.0
5,60.0
6,56.6667
7,50.0
8,53.3333
9,56.6667
10,60.0
11,50.0
12,56.6667
13,53.3333
14,63.3333
15,46.6667
16,43.3333
17,50.0
18,46.6667
19,56.6667
20,53.3333
21,60.0
22,56.6667
23,53.3333
24,50.0
25,46.6667
26,46.6667
27,50.0
2,43.3333
3,20.0
4,33.3333
5,20.0
6,26.6667
7,33.3333
8,33.3333
9,30.0
10,43.3333
11,30.0
12,36.6667
13,43.3333
14,33.3333
15,40.0
16,36.6667
17,33.3333
18,30.0
19,33.3333
20,36.6667
21,36.6667
22,43.3333
23,43.3333
24,46.6667
25,53.3333
26,56.6667
27,56.6667
2,36.6667
3,56.6667
4,10.0
5,10.0
6,20.0
7,26.6667
8,16.6667
9,33.3333
10,30.0
11,50.0
12,56.6667
13,56.6667
14,46.6667
15,63.3333
16,60.0
17,56.6667
18,53.3333
19,60.0
20,53.3333
21,60.0
22,60.0
23,63.3333
24,56.6667
25,63.3333
26,70.0
27,60.0
2,40.0
3,36.6667
4,23.3333
5,13.3333
6,20.0
7,20.0
8,33.3333
9,36.6667
10,40.0
11,33.3333
12,36.6667
13,36.6667
14,43.3333
15,53.3333
16,53.3333
17,46.6667
18,33.3333
19,33.3333
20,40.0
21,43.3333
22,53.3333
23,53.3333
24,36.6667
25,33.3333
26,43.3333
27,43.3333
2,13.3333
3,30.0
4,36.6667
5,56.6667
6,56.6667
7,56.6667
8,60.0
9,70.0
10,63.3333
11,56.6667
12,66.6667
13,53.3333
14,66.6667
15,60.0
16,53.3333
17,60.0
18,53.3333
19,53.3333
20,53.3333
21,50.0
22,50.0
23,40.0
24,53.3333
25,50.0
26,46.6667
27,30.0
2,53.3333
3,50.0
4,50.0
5,26.6667
6,43.3333
7,26.6667
8,36.6667
9,30.0
10,50.0
11,53.3333
12,40.0
13,53.3333
14,33.3333
15,40.0
16,30.0
17,40.0
18,40.0
19,26.6667
20,36.6667
21,36.6667
22,33.3333
23,26.6667
24,33.3333
25,50.0
26,43.3333
27,56.6667
2,26.6667
3,33.3333
4,33.3333
5,33.3333
6,20.0
7,20.0
8,36.6667
9,46.6667
10,36.6667
11,33.3333
12,33.3333
13,30.0
14,43.3333
15,43.3333
16,46.6667
17,46.6667
18,46.6667
19,56.6667
20,53.3333
21,53.3333
22,46.6667
23,46.6667
