2,2,4,0.0,0.0
3,3,5,63.3333,0.0
4,4,6,83.3333,0.0
5,5,10,100.0,1.0
6,6,11,100.0,1.0
7,7,12,90.0,0.0
8,8,17,96.6667,0.0
9,9,21,93.3333,0.0
10,10,22,100.0,1.0
12,12,27,76.6667,0.0
2,2,2,60.0,0.03225806451612897
3,3,3,60.0,0.03225806451612897
4,4,4,80.0,0.5454545454545455
5,5,5,60.0,0.03225806451612897
6,6,6,80.0,0.5454545454545455
7,7,7,80.0,0.5454545454545455
8,8,11,80.0,0.5454545454545455
9,9,13,80.0,0.5454545454545455
10,10,14,80.0,0.5454545454545455
11,11,15,80.0,0.5454545454545455
12,12,19,63.3333,0.09836065573770475
13,13,20,63.3333,0.09836065573770475
14,14,22,80.0,0.5454545454545455
16,16,27,80.0,0.5588235294117648
2,2,3,96.6667,0.0
3,3,4,96.6667,0.0
4,4,7,100.0,1.0
5,5,8,100.0,1.0
6,6,9,100.0,1.0
7,7,10,90.0,0.0
8,8,14,93.3333,0.0
9,9,15,96.6667,0.0
10,10,19,96.6667,0.0
11,11,20,96.6667,0.0
12,12,22,100.0,1.0
14,14,27,90.0,0.0
2,2,3,80.0,0.44444444444444453
3,3,7,93.3333,0.761904761904762
4,4,8,96.6667,0.9019607843137255
5,5,9,90.0,0.6153846153846155
6,6,10,80.0,0.5000000000000001
7,7,14,100.0,1.0
8,8,15,90.0,0.6153846153846155
9,9,19,100.0,1.0
10,10,20,93.3333,0.761904761904762
11,11,21,100.0,1.0
12,12,22,96.6667,0.9019607843137255
14,14,27,90.0,0.736842105263158
3,3,5,60.0,0.0
4,4,6,56.6667,0.05797101449275352
5,5,7,66.6667,0.24242424242424224
6,6,8,63.3333,0.09836065573770475
7,7,12,70.0,0.3076923076923076
8,8,14,63.3333,0.1791044776119402
9,9,15,56.6667,-0.03174603174603168
10,10,16,60.0,0.03225806451612897
11,11,17,60.0,0.03225806451612897
12,12,18,66.6667,0.1935483870967741
13,13,19,63.3333,0.09836065573770475
14,14,20,63.3333,0.126984126984127
15,15,22,63.3333,0.09836065573770475
16,16,24,70.0,0.2857142857142857
18,18,27,53.3333,-0.12903225806451615
2,2,3,53.3333,0.0
3,3,4,36.6667,-0.2666666666666667
4,4,5,53.3333,0.0
5,5,6,63.3333,0.2666666666666666
6,6,7,46.6667,-0.05263157894736844
7,7,11,66.6667,0.37499999999999994
8,8,14,46.6667,0.02439024390243908
9,9,15,36.6667,-0.1176470588235295
10,10,16,66.6667,0.3589743589743589
11,11,17,43.3333,0.0
12,12,18,53.3333,0.1463414634146342
13,13,19,46.6667,0.04761904761904762
14,14,20,43.3333,0.022988505747126485
15,15,23,66.6667,0.3589743589743589
17,17,24,60.0,0.24999999999999994
18,18,26,66.6667,0.3902439024390244
20,20,27,66.6667,0.3902439024390244
2,2,4,20.0,0.0
3,3,5,53.3333,-0.06060606060606075
4,4,6,76.6667,-0.0606060606060605
5,5,9,80.0,0.0
6,6,11,63.3333,-0.22222222222222213
7,7,12,73.3333,0.16666666666666638
8,8,13,73.3333,0.047619047619047526
9,9,14,73.3333,0.16666666666666638
10,10,15,83.3333,0.35897435897435914
11,11,16,63.3333,-0.22222222222222213
12,12,17,60.0,-0.11111111111111122
13,13,18,70.0,0.0
14,14,21,63.3333,-0.22222222222222213
15,15,22,73.3333,-0.11111111111111137
16,16,23,73.3333,-0.11111111111111137
18,18,25,73.3333,-0.11111111111111137
19,19,26,70.0,-0.15384615384615397
21,21,27,73.3333,-0.11111111111111137
2,2,2,46.6667,0.06976744186046509
3,3,3,60.0,0.28571428571428564
4,4,7,60.0,0.28571428571428564
5,5,8,60.0,0.28571428571428564
6,6,9,60.0,0.28571428571428564
7,7,10,53.3333,0.16666666666666663
8,8,11,63.3333,0.3373493975903614
9,9,12,70.0,0.4444444444444443
10,10,15,63.3333,0.3373493975903614
11,11,18,56.6667,0.23529411764705876
12,12,19,56.6667,0.21686746987951805
13,13,20,53.3333,0.18604651162790695
14,14,21,46.6667,0.09090909090909093
15,15,23,56.6667,0.21686746987951805
17,17,25,66.6667,0.3902439024390244
18,18,26,56.6667,0.1975308641975308
20,20,27,60.0,0.2682926829268293
2,2,3,70.0,-0.15384615384615397
3,3,5,56.6667,-0.03174603174603168
4,4,6,66.6667,-0.04166666666666694
5,5,7,30.0,-0.12903225806451615
6,6,8,70.0,0.2105263157894736
7,7,9,66.6667,-0.04166666666666694
8,8,10,70.0,0.0
9,9,11,73.3333,0.047619047619047526
10,10,15,86.6667,0.44444444444444453
11,11,16,83.3333,0.24242424242424251
12,12,17,80.0,0.16666666666666682
13,13,18,80.0,0.16666666666666682
14,14,19,83.3333,0.24242424242424251
15,15,22,86.6667,0.44444444444444453
16,16,23,80.0,0.16666666666666682
18,18,27,76.6667,0.1025641025641028
2,2,3,83.3333,0.0
3,3,4,86.6667,0.0
4,4,8,96.6667,0.0
5,5,9,100.0,1.0
6,6,10,83.3333,0.0
7,7,15,100.0,1.0
8,8,19,96.6667,0.0
9,9,20,93.3333,0.0
10,10,22,100.0,1.0
12,12,27,76.6667,0.0
2,2,4,20.0,0.0
3,3,5,53.3333,-0.06060606060606075
4,4,6,76.6667,-0.0606060606060605
5,5,9,80.0,0.0
6,6,11,63.3333,-0.22222222222222213
7,7,12,73.3333,0.16666666666666638
8,8,13,73.3333,0.047619047619047526
9,9,14,73.3333,0.16666666666666638
10,10,15,83.3333,0.35897435897435914
11,11,16,63.3333,-0.22222222222222213
12,12,17,60.0,-0.11111111111111122
13,13,18,70.0,0.0
14,14,21,63.3333,-0.22222222222222213
15,15,22,73.3333,-0.11111111111111137
16,16,23,73.3333,-0.11111111111111137
18,18,25,73.3333,-0.11111111111111137
19,19,26,70.0,-0.15384615384615397
21,21,27,73.3333,-0.11111111111111137
2,2,3,96.6667,0.0
3,3,4,96.6667,0.0
4,4,7,100.0,1.0
5,5,8,100.0,1.0
6,6,9,100.0,1.0
7,7,10,90.0,0.0
8,8,14,93.3333,0.0
9,9,15,96.6667,0.0
10,10,19,96.6667,0.0
11,11,20,96.6667,0.0
12,12,22,100.0,1.0
14,14,27,90.0,0.0
2,2,2,60.0,0.0
3,3,3,60.0,0.0
