Context,GeneralAttribute,Label,Objects
push_audio,shape,tumbler-shaped,"red_tall_cup,green_tall_cup,blue_tall_cup"
push_audio,shape,cuboid,"wooden_knife_stand,dark_blue_sunfounder_box,wooden_melon_tea_box,excetrine_medicine_box,scotch_tape_box,mac_and_cheese_box"
push_audio,shape,frustum of a cone,"wooden_cylindrical_container,christmas_red_container,pale_yellow_cup"
push_audio,shape,sphere,"blue_squish_ball"
push_audio,shape,cylinder,"yellow_water_bottle,yellow_mustard_bottle,red_ketchup_bottle,dark_green_sports_bottle,silver_cappuccino_maker,tennis_container_split_peas,tin_can,stainless_steel_cannister,big_red_pop_can,tiny_metallic_can,red_bull_pop_can,red_water_bottle,green_water_bottle"
push_audio,shape,hourglass-shaped,"wooden_pepper_grinder"
