5,1,1
8,2,2
10,3,3
14,4,4
18,5,5
20,6,6
22,8,8
26,9,9
27,11,11
5,1,1
8,2,2
10,3,3
14,4,4
18,5,5
20,6,6
21,8,8
25,9,9
27,11,11
5,1,1
9,2,2
11,3,3
15,4,4
17,5,5
20,6,6
24,8,8
26,9,9
27,11,11
5,1,1
9,2,2
11,3,3
14,4,4
18,5,5
20,6,6
22,8,8
26,9,9
27,11,11
5,1,1
7,2,2
11,3,3
14,4,4
18,5,5
20,6,6
24,8,8
26,9,9
27,11,11
5,1,1
9,2,2
13,3,3
15,4,4
17,5,5
20,6,6
21,8,8
25,9,9
27,11,11
5,1,1
7,2,2
9,3,3
13,4,4
16,5,5
20,6,6
21,8,8
24,9,9
27,11,11
5,1,1
7,2,2
11,3,3
15,4,4
18,5,5
20,6,6
24,8,8
26,9,9
27,11,11
5,1,1
8,2,2
12,3,3
14,4,4
16,5,5
20,6,6
22,8,8
25,9,9
26,11,11
27,12,12
5,1,1
7,2,2
10,3,3
14,4,4
18,5,5
20,6,6
24,8,8
26,9,9
27,11,11
2,1,1
7,2,2
8,3,3
11,4,4
15,5,5
18,6,6
23,7,7
24,9,9
25,10,10
26,11,11
27,13,13
2,1,1
7,2,2
11,3,3
14,4,4
15,5,5
20,6,6
23,7,7
25,9,9
26,10,10
27,11,11
2,1,1
7,2,2
10,3,3
11,4,4
14,5,5
19,6,6
23,7,7
25,9,9
26,10,10
27,11,11
2,1,1
7,2,2
10,3,3
11,4,4
16,5,5
19,6,6
23,7,7
24,9,9
25,10,10
26,11,11
27,13,13
5,1,1
7,2,2
10,3,3
15,4,4
19,5,5
22,6,6
23,7,7
24,9,9
25,10,10
26,11,11
27,13,13
2,1,1
7,2,2
10,3,3
13,4,4
18,5,5
22,6,6
23,7,7
24,9,9
25,10,10
26,11,11
27,13,13
5,1,1
7,2,2
11,3,3
14,4,4
15,5,5
18,6,6
23,7,7
24,9,9
25,10,10
26,11,11
27,13,13
2,1,1
7,2,2
11,3,3
12,4,4
15,5,5
18,6,6
23,7,7
25,9,9
26,10,10
27,11,11
2,1,1
7,2,2
10,3,3
13,4,4
18,5,5
19,6,6
23,7,7
24,9,9
25,10,10
26,11,11
27,13,13
5,1,1
7,2,2
10,3,3
11,4,4
14,5,5
19,6,6
23,7,7
25,9,9
26,10,10
27,11,11
1,1,1
4,2,3
5,3,4
6,4,6
8,5,7
12,6,8
15,7,9
20,8,10
21,10,12
25,11,13
26,13,15
27,14,16
3,1,1
6,2,3
7,3,4
8,4,5
12,5,6
13,6,8
15,7,9
20,8,10
22,10,12
26,11,13
27,13,15
3,1,1
4,2,3
6,3,4
9,4,6
10,5,7
14,6,8
15,7,9
20,8,10
24,10,12
25,11,13
26,13,15
27,14,16
3,1,2
4,2,3
8,3,4
9,4,5
12,5,6
13,6,8
15,7,9
20,8,10
22,10,12
26,11,13
27,13,15
1,1,1
2,2,3
4,3,4
7,4,6
8,5,7
11,6,8
15,7,9
20,8,10
24,10,12
25,11,13
26,13,15
27,14,16
3,1,1
6,2,3
7,3,4
11,4,5
12,5,7
14,6,8
15,7,9
20,8,10
22,10,12
26,11,13
27,13,15
4,1,1
7,2,3
8,3,4
11,4,5
12,5,7
14,6,8
15,7,9
20,8,10
24,10,12
26,11,13
27,13,15
1,1,2
3,2,3
4,3,4
8,4,5
11,5,7
12,6,8
15,7,9
20,8,10
24,10,12
25,11,13
26,13,15
27,14,16
3,1,2
4,2,3
7,3,4
8,4,6
10,5,7
14,6,8
15,7,9
20,8,10
21,10,12
25,11,13
26,13,15
27,14,16
1,1,1
5,2,2
8,3,3
9,4,5
11,5,6
14,6,8
15,7,9
20,8,10
21,10,12
25,11,13
27,13,15
6,1,1
10,2,2
12,3,4
13,4,5
16,5,7
17,6,8
21,7,9
23,9,11
25,10,12
27,12,14
6,1,1
9,2,3
10,3,4
14,4,5
18,5,6
20,6,8
21,7,9
23,9,11
27,10,12
6,1,1
10,2,2
14,3,3
17,4,5
18,5,6
20,6,8
21,7,9
25,9,11
27,10,12
6,1,1
9,2,3
10,3,4
14,4,5
18,5,6
20,6,8
21,7,9
23,9,11
27,10,12
6,1,1
8,2,3
9,3,4
13,4,5
16,5,7
17,6,8
21,7,9
22,9,11
26,10,12
27,12,14
6,1,1
9,2,3
10,3,4
14,4,5
18,5,6
20,6,8
21,7,9
23,9,11
27,10,12
6,1,1
10,2,2
13,3,4
14,4,5
18,5,6
20,6,8
21,7,9
25,9,11
27,10,12
6,1,1
9,2,3
10,3,4
14,4,5
18,5,6
20,6,8
21,7,9
23,9,11
27,10,12
