Context,GeneralAttribute,Label,Objects
press_haptics,height,tall,"red_tall_cup,red_bull_pop_can,yellow_water_bottle,green_water_bottle,lysol_container,red_water_bottle,tennis_container_split_peas,mac_and_cheese_box,dark_green_sports_bottle,wooden_knife_stand"
press_haptics,height,medium,"red_ketchup_bottle,pale_yellow_cup,starbucks_doubleshot_hazelnut,blue_salt_can,blue_tall_cup,stainless_steel_cannister,big_red_pop_can,silver_cappuccino_maker"
press_haptics,height,short,"wooden_cylindrical_container,dark_blue_sunfounder_box,scotch_tape_box,blue_squish_ball,excetrine_medicine_box,regular_creamcheese_box,tiny_metallic_can,christmas_red_container,wooden_pepper_grinder"
