Context,GeneralAttribute,Label,Objects
drop_haptics,weight,light,"tin_can,excetrine_medicine_box,regular_creamcheese_box,blue_salt_can,stainless_steel_cannister,pale_yellow_cup,green_tall_cup,yellow_squish_ball,red_bull_pop_can,dark_blue_sunfounder_box,yellow_mustard_bottle,christmas_red_container,lysol_container,starbucks_doubleshot_hazelnut,big_red_pop_can,blue_squish_ball,blue_tall_cup"
drop_haptics,weight,medium,"mac_and_cheese_box,wooden_pepper_grinder,green_water_bottle,silver_cappuccino_maker,yellow_water_bottle,dark_green_sports_bottle"
drop_haptics,weight,heavy,"wooden_knife_stand,tiny_metallic_can,tennis_container_split_peas,red_water_bottle"
