Context,GeneralAttribute,Label,Objects
press_haptics,height,Short,"dark_blue_sunfounder_box,blue_squish_ball,excetrine_medicine_box,regular_creamcheese_box,yellow_squish_ball"
press_haptics,height,Tall,"yellow_water_bottle,green_water_bottle,lysol_container,red_water_bottle,tennis_container_split_peas,mac_and_cheese_box"
press_haptics,height,Medium,"wooden_knife_stand,yellow_mustard_bottle,starbucks_doubleshot_hazelnut,pale_yellow_cup,green_tall_cup,blue_salt_can,red_ketchup_bottle,red_tall_cup,red_bull_pop_can,big_red_pop_can,tin_can"
press_haptics,height,Small,"stainless_steel_cannister,wooden_melon_tea_box,wooden_cylindrical_container,christmas_red_container,wooden_pepper_grinder"
