5,5,13,100.0,1.0
6,6,18,100.0,1.0
7,7,19,100.0,1.0
8,8,22,96.6667,0.0
10,10,24,93.3333,0.0
11,11,25,80.0,0.0
13,13,27,93.3333,0.0
5,5,14,46.6667,0.0
6,6,15,50.0,0.07407407407407403
7,7,16,50.0,0.07407407407407403
8,8,17,46.6667,-0.08108108108108115
9,9,22,40.0,-0.15384615384615377
10,10,24,60.0,0.14285714285714282
12,12,25,76.6667,0.5205479452054795
13,13,26,73.3333,0.4444444444444443
15,15,27,86.6667,0.7142857142857143
4,4,11,66.6667,0.0
5,5,16,66.6667,0.0
6,6,17,66.6667,0.0
7,7,20,43.3333,0.0
8,8,22,56.6667,0.0
10,10,24,53.3333,0.0
11,11,25,66.6667,0.0
13,13,27,73.3333,0.0
3,3,10,76.6667,0.44444444444444464
4,4,11,76.6667,0.44444444444444464
5,5,12,76.6667,0.44444444444444464
6,6,14,70.0,0.3478260869565216
7,7,17,90.0,0.7058823529411765
8,8,20,96.6667,0.888888888888889
9,9,22,90.0,0.6666666666666667
11,11,24,86.6667,0.6296296296296297
12,12,26,86.6667,0.6296296296296297
14,14,27,96.6667,0.888888888888889
3,3,7,70.0,0.41558441558441545
4,4,9,63.3333,0.126984126984127
5,5,12,53.3333,0.0
6,6,14,73.3333,0.37499999999999983
7,7,18,76.6667,0.4615384615384617
8,8,21,56.6667,0.0
9,9,23,66.6667,0.2647058823529411
11,11,27,80.0,0.5714285714285715
4,4,9,40.0,0.0
5,5,11,53.3333,0.18604651162790695
6,6,13,56.6667,0.17721518987341772
7,7,15,80.0,0.605263157894737
8,8,19,80.0,0.605263157894737
9,9,20,80.0,0.605263157894737
10,10,23,80.0,0.605263157894737
12,12,27,56.6667,0.17721518987341772
2,2,8,53.3333,0.22222222222222218
3,3,13,50.0,-0.19047619047619035
4,4,14,56.6667,-0.27450980392156876
5,5,15,73.3333,0.16666666666666638
6,6,17,63.3333,-0.07843137254901979
7,7,22,56.6667,-0.27450980392156876
8,8,25,70.0,0.0
10,10,27,70.0,0.0
4,4,13,66.6667,0.3902439024390244
5,5,14,66.6667,0.3902439024390244
6,6,19,66.6667,0.3902439024390244
7,7,20,73.3333,0.4999999999999999
8,8,23,70.0,0.4444444444444443
10,10,25,70.0,0.4444444444444443
11,11,27,70.0,0.41558441558441545
5,5,14,40.0,0.11764705882352945
6,6,15,73.3333,0.047619047619047526
7,7,16,73.3333,0.047619047619047526
8,8,20,83.3333,0.24242424242424251
9,9,22,83.3333,0.24242424242424251
10,10,23,80.0,0.16666666666666682
11,11,24,76.6667,0.1025641025641028
13,13,27,66.6667,0.07407407407407393
5,5,13,100.0,1.0
6,6,18,100.0,1.0
7,7,19,100.0,1.0
8,8,22,96.6667,0.0
10,10,24,93.3333,0.0
11,11,25,80.0,0.0
13,13,27,93.3333,0.0
4,4,16,20.0,-0.4285714285714285
5,5,18,53.3333,-0.2962962962962964
6,6,23,56.6667,-0.27450980392156876
7,7,24,56.6667,-0.27450980392156876
8,8,25,70.0,0.0
10,10,27,70.0,0.0
2,2,8,66.6667,0.0
3,3,9,46.6667,0.0
4,4,12,40.0,0.0
5,5,14,46.6667,0.0
6,6,17,63.3333,0.0
7,7,20,73.3333,0.0
8,8,22,56.6667,0.0
10,10,24,40.0,0.0
11,11,26,80.0,0.0
13,13,27,73.3333,0.0
5,5,14,46.6667,0.0
6,6,15,50.0,0.07407407407407403
7,7,16,50.0,0.07407407407407403
8,8,17,46.6667,-0.08108108108108115
9,9,22,40.0,-0.15384615384615377
10,10,24,60.0,0.14285714285714282
12,12,25,76.6667,0.5205479452054795
13,13,26,73.3333,0.4444444444444443
15,15,27,86.6667,0.7142857142857143
2,2,8,53.3333,0.22222222222222218
3,3,13,50.0,-0.19047619047619035
4,4,14,56.6667,-0.27450980392156876
5,5,15,73.3333,0.16666666666666638
6,6,17,63.3333,-0.07843137254901979
7,7,22,56.6667,-0.27450980392156876
8,8,25,70.0,0.0
10,10,27,70.0,0.0
8,8,19,43.3333,0.022988505747126485
9,9,21,60.0,0.28571428571428564
10,10,23,80.0,0.605263157894737
12,12,27,56.6667,0.17721518987341772
2,2,6,0.0,0.0
3,3,11,100.0,1.0
4,4,12,73.3333,0.0
5,5,15,70.0,0.0
6,6,17,90.0,0.0
7,7,21,100.0,1.0
8,8,22,96.6667,0.0
10,10,24,86.6667,0.0
11,11,26,96.6667,0.0
13,13,27,93.3333,0.0
4,4,11,60.0,0.1666666666666666
5,5,13,70.0,0.3478260869565216
6,6,18,80.0,0.5000000000000001
7,7,19,80.0,0.5000000000000001
8,8,20,73.3333,0.33333333333333326
9,9,22,90.0,0.6666666666666667
11,11,24,86.6667,0.6296296296296297
12,12,25,90.0,0.7058823529411765
14,14,27,96.6667,0.888888888888889
2,2,5,56.6667,0.02985074626865666
3,3,10,66.6667,0.3902439024390244
4,4,11,73.3333,0.4736842105263157
5,5,14,73.3333,0.4999999999999999
6,6,16,73.3333,0.4999999999999999
7,7,20,73.3333,0.4999999999999999
8,8,23,70.0,0.4444444444444443
10,10,24,56.6667,0.15584415584415579
11,11,26,66.6667,0.3589743589743589
13,13,27,70.0,0.41558441558441545
4,4,16,20.0,-0.4285714285714285
5,5,18,53.3333,-0.2962962962962964
6,6,23,56.6667,-0.27450980392156876
7,7,24,56.6667,-0.27450980392156876
8,8,25,70.0,0.0
10,10,27,70.0,0.0
3,3,10,76.6667,0.44444444444444464
4,4,11,76.6667,0.44444444444444464
5,5,12,76.6667,0.44444444444444464
6,6,14,70.0,0.3478260869565216
7,7,17,90.0,0.7058823529411765
8,8,20,96.6667,0.888888888888889
9,9,22,90.0,0.6666666666666667
11,11,24,86.6667,0.6296296296296297
12,12,26,86.6667,0.6296296296296297
14,14,27,96.6667,0.888888888888889
2,2,8,66.6667,0.0
3,3,9,46.6667,0.0
4,4,12,40.0,0.0
5,5,14,46.6667,0.0
6,6,17,63.3333,0.0
7,7,20,73.3333,0.0
8,8,22,56.6667,0.0
10,10,24,40.0,0.0
11,11,26,80.0,0.0
13,13,27,73.3333,0.0
2,2,8,66.6667,0.0
3,3,9,46.6667,0.0
4,4,12,40.0,0.0
5,5,14,46.6667,0.0
6,6,17,63.3333,0.0
7,7,20,73.3333,0.0
8,8,22,56.6667,0.0
10,10,24,40.0,0.0
11,11,26,80.0,0.0
13,13,27,73.3333,0.0
6,6,16,76.6667,0.5333333333333334
7,7,18,60.0,0.0
8,8,21,73.3333,0.4444444444444443
9,9,23,66.6667,0.2647058823529411
11,11,27,80.0,0.5714285714285715
3,3,7,50.0,0.07407407407407403
4,4,8,80.0,0.5833333333333334
5,5,13,53.3333,0.12499999999999997
6,6,15,73.3333,0.4594594594594593
7,7,19,73.3333,0.4444444444444443
8,8,22,70.0,0.3283582089552238
9,9,23,76.6667,0.47761194029850756
10,10,24,60.0,0.14285714285714282
12,12,25,73.3333,0.4594594594594593
13,13,26,73.3333,0.4444444444444443
15,15,27,86.6667,0.7142857142857143
3,3,10,76.6667,0.44444444444444464
4,4,11,76.6667,0.44444444444444464
5,5,12,76.6667,0.44444444444444464
6,6,14,70.0,0.3478260869565216
7,7,17,90.0,0.7058823529411765
8,8,20,96.6667,0.888888888888889
9,9,22,90.0,0.6666666666666667
11,11,24,86.6667,0.6296296296296297
12,12,26,86.6667,0.6296296296296297
14,14,27,96.6667,0.888888888888889
5,5,14,46.6667,0.0
6,6,15,50.0,0.07407407407407403
7,7,16,50.0,0.07407407407407403
8,8,17,46.6667,-0.08108108108108115
9,9,22,40.0,-0.15384615384615377
10,10,24,60.0,0.14285714285714282
12,12,25,76.6667,0.5205479452054795
13,13,26,73.3333,0.4444444444444443
15,15,27,86.6667,0.7142857142857143
2,2,5,40.0,0.11764705882352945
3,3,6,60.0,0.28571428571428564
4,4,10,83.3333,0.24242424242424251
5,5,12,83.3333,0.24242424242424251
6,6,13,76.6667,-0.0606060606060605
7,7,14,73.3333,0.047619047619047526
8,8,16,83.3333,0.24242424242424251
9,9,20,80.0,0.0
10,10,21,80.0,0.16666666666666682
11,11,24,76.6667,0.1025641025641028
13,13,27,66.6667,0.07407407407407393
4,4,16,20.0,-0.4285714285714285
5,5,18,53.3333,-0.2962962962962964
6,6,23,56.6667,-0.27450980392156876
7,7,24,56.6667,-0.27450980392156876
8,8,25,70.0,0.0
10,10,27,70.0,0.0
8,8,19,43.3333,0.022988505747126485
9,9,21,60.0,0.28571428571428564
10,10,23,80.0,0.605263157894737
12,12,27,56.6667,0.17721518987341772
3,3,7,50.0,0.07407407407407403
4,4,8,80.0,0.5833333333333334
5,5,13,53.3333,0.12499999999999997
6,6,15,73.3333,0.4594594594594593
7,7,19,73.3333,0.4444444444444443
8,8,22,70.0,0.3283582089552238
9,9,23,76.6667,0.47761194029850756
10,10,24,60.0,0.14285714285714282
12,12,25,73.3333,0.4594594594594593
13,13,26,73.3333,0.4444444444444443
15,15,27,86.6667,0.7142857142857143
3,3,10,76.6667,0.44444444444444464
4,4,11,76.6667,0.44444444444444464
5,5,12,76.6667,0.44444444444444464
6,6,14,70.0,0.3478260869565216
7,7,17,90.0,0.7058823529411765
8,8,20,96.6667,0.888888888888889
9,9,22,90.0,0.6666666666666667
11,11,24,86.6667,0.6296296296296297
12,12,26,86.6667,0.6296296296296297
14,14,27,96.6667,0.888888888888889
2,2,5,56.6667,0.02985074626865666
3,3,10,66.6667,0.3902439024390244
4,4,11,73.3333,0.4736842105263157
5,5,14,73.3333,0.4999999999999999
6,6,16,73.3333,0.4999999999999999
7,7,20,73.3333,0.4999999999999999
8,8,23,70.0,0.4444444444444443
10,10,24,56.6667,0.15584415584415579
11,11,26,66.6667,0.3589743589743589
13,13,27,70.0,0.41558441558441545
4,4,13,66.6667,0.3902439024390244
5,5,14,66.6667,0.3902439024390244
6,6,19,66.6667,0.3902439024390244
7,7,20,73.3333,0.4999999999999999
8,8,23,70.0,0.4444444444444443
10,10,25,70.0,0.4444444444444443
11,11,27,70.0,0.41558441558441545
6,6,16,76.6667,0.5333333333333334
7,7,18,60.0,0.0
8,8,21,73.3333,0.4444444444444443
9,9,23,66.6667,0.2647058823529411
11,11,27,80.0,0.5714285714285715
4,4,16,20.0,-0.4285714285714285
5,5,18,53.3333,-0.2962962962962964
6,6,23,56.6667,-0.27450980392156876
7,7,24,56.6667,-0.27450980392156876
8,8,25,70.0,0.0
10,10,27,70.0,0.0
5,5,13,100.0,1.0
6,6,18,100.0,1.0
7,7,19,100.0,1.0
8,8,22,96.6667,0.0
10,10,24,93.3333,0.0
11,11,25,80.0,0.0
13,13,27,93.3333,0.0
