Context,GeneralAttribute,Label,Objects
drop_haptics,weight,Slightly heavy,"yellow_water_bottle,dark_green_sports_bottle,silver_cappuccino_maker"
drop_haptics,weight,Heavy,"tennis_container_split_peas,wooden_knife_stand,red_water_bottle"
drop_haptics,weight,Light,"red_tall_cup,starbucks_doubleshot_hazelnut,scotch_tape_box,big_red_pop_can,blue_squish_ball,wooden_pepper_grinder,green_water_bottle,blue_tall_cup,christmas_red_container,yellow_mustard_bottle,dark_blue_sunfounder_box,pale_yellow_cup,green_tall_cup,yellow_squish_ball,red_bull_pop_can,tin_can,excetrine_medicine_box,wooden_cylindrical_container,regular_creamcheese_box,blue_salt_can,wooden_melon_tea_box"
