2,0.0014177878632212822,0.058120196366908926,0.24108130654803769
3,-0.001979764007826458,0.031572869101191031,0.17768756034453012
4,0.013534057503021094,0.024383509664306451,0.156152200318492
5,0.0076296646852508599,0.029567675369195329,0.17195253812955286
6,-0.01885311263508577,0.035995583263574986,0.18972502013064851
7,-0.0073773826345600469,0.049641455308437159,0.22280362498944481
8,-0.02149571812336554,0.046444581477727016,0.21551004959798747
9,-0.045544118933457799,0.034908493267309104,0.18683814724865236
10,-0.020778211952508709,0.030767744177768272,0.17540736637259072
11,-0.02655653931394697,0.010176197596302504,0.10087714109897496
12,-0.011737360883335202,0.025534469975870916,0.1597950874585039
13,0.022471684994980423,0.016233236012980261,0.12740971710580107
14,0.049315021830086819,0.024866870979764904,0.1576923301234556
15,0.059495742113534734,0.018228341154588542,0.1350123740795211
16,0.052565197236358024,0.023487647016882714,0.15325680088297131
17,0.12415521856470947,0.034780522798395525,0.18649536937520869
18,0.13327509922218969,0.028390804139443573,0.16849570955796939
19,0.116333580307987,0.025037892236016282,0.15823366340958009
20,0.14282051995354039,0.014456906981962964,0.12023687862699599
21,0.11401119585644461,0.018499137654556963,0.13601153500551696
22,0.10365845993147869,0.031993122362315309,0.17886621358522495
23,0.10875934086356175,0.030681235893172579,0.17516060028777183
24,0.10285512430283529,0.034347647291799378,0.18533118272918719
25,0.096852299444078208,0.036407030447291239,0.19080626417204241
26,0.096402321942953256,0.036587536324105406,0.19127868758464808
