Context,GeneralAttribute,Label,Objects
push_audio,shape,Cuboid,"mac_and_cheese_box,wooden_knife_stand,dark_blue_sunfounder_box,wooden_melon_tea_box,regular_creamcheese_box,scotch_tape_box"
push_audio,shape,Cylinder,"silver_cappuccino_maker,wooden_cylindrical_container,red_tall_cup,blue_tall_cup,yellow_water_bottle,yellow_mustard_bottle,red_ketchup_bottle,dark_green_sports_bottle,blue_salt_can,tennis_container_split_peas,starbucks_doubleshot_hazelnut,big_red_pop_can,tiny_metallic_can,red_bull_pop_can,stainless_steel_cannister"
push_audio,shape,Frustum,"christmas_red_container,green_tall_cup,pale_yellow_cup"
push_audio,shape,Spherical,"blue_squish_ball,yellow_squish_ball"
push_audio,shape,Distorted Cylinder,"red_water_bottle"
