Context,GeneralAttribute,Label,Objects
press_haptics,height,Short,"dark_blue_sunfounder_box,scotch_tape_box,blue_squish_ball,regular_creamcheese_box,yellow_squish_ball,tiny_metallic_can,stainless_steel_cannister,wooden_melon_tea_box,wooden_cylindrical_container"
press_haptics,height,Tall,"red_ketchup_bottle,yellow_mustard_bottle,yellow_water_bottle,red_water_bottle,tennis_container_split_peas,red_bull_pop_can,mac_and_cheese_box,dark_green_sports_bottle"
press_haptics,height,Medium,"pale_yellow_cup,silver_cappuccino_maker,christmas_red_container,starbucks_doubleshot_hazelnut,green_tall_cup,blue_salt_can,blue_tall_cup,wooden_knife_stand,big_red_pop_can,red_tall_cup"
