Context,GeneralAttribute,Label,Objects
drop_haptics,weight,very heavy,"silver_cappuccino_maker,yellow_water_bottle,wooden_knife_stand,red_ketchup_bottle,dark_green_sports_bottle,tennis_container_split_peas"
drop_haptics,weight,heavy,"mac_and_cheese_box,wooden_pepper_grinder,wooden_melon_tea_box,tin_can,wooden_cylindrical_container,blue_salt_can,green_tall_cup,stainless_steel_cannister,red_tall_cup"
drop_haptics,weight,light,"starbucks_doubleshot_hazelnut,scotch_tape_box,big_red_pop_can,blue_squish_ball,dark_blue_sunfounder_box,pale_yellow_cup,yellow_squish_ball,red_bull_pop_can,yellow_mustard_bottle,christmas_red_container,lysol_container,excetrine_medicine_box"
