4,1,1
6,2,2
8,3,3
11,4,4
12,5,5
18,6,6
22,7,7
27,9,9
4,1,1
7,2,2
9,3,3
10,4,4
16,5,5
18,6,6
22,7,7
27,9,9
2,1,1
8,2,2
11,3,3
13,4,4
17,5,5
18,6,6
22,7,7
27,9,9
6,1,1
8,2,2
11,3,3
12,4,4
16,5,5
18,6,6
22,7,7
27,9,9
6,1,1
9,2,2
13,3,3
14,4,4
16,5,5
18,6,6
22,7,7
27,9,9
1,1,1
4,2,2
8,3,3
10,4,4
16,5,5
18,6,6
22,7,7
27,9,9
4,1,1
6,2,2
9,3,3
11,4,4
15,5,5
16,6,6
22,7,7
27,9,9
4,1,1
6,2,2
9,3,3
15,4,4
16,5,5
18,6,6
22,7,7
27,9,9
4,1,1
5,2,2
7,3,3
11,4,4
14,5,5
20,6,6
22,7,7
27,9,9
4,1,1
8,2,2
14,3,3
16,4,4
17,5,5
19,6,6
22,7,7
27,9,9
1,1,1
5,2,2
7,3,3
9,4,4
10,5,5
12,6,6
16,7,7
22,8,8
24,10,10
26,11,11
27,13,13
2,1,1
3,2,2
7,3,3
9,4,4
11,5,5
17,6,6
21,7,7
22,8,8
25,10,10
26,11,11
27,13,13
1,1,1
5,2,2
7,3,3
13,4,4
15,5,5
16,6,6
20,7,7
22,8,8
23,10,10
26,11,11
27,13,13
2,1,1
8,2,2
10,3,3
14,4,4
15,5,5
19,6,6
21,7,7
22,8,8
23,10,10
26,11,11
27,13,13
4,1,1
5,2,2
7,3,3
11,4,4
12,5,5
14,6,6
16,7,7
22,8,8
24,10,10
26,11,11
27,13,13
2,1,1
8,2,2
12,3,3
14,4,4
15,5,5
16,6,6
20,7,7
22,8,8
23,10,10
26,11,11
27,13,13
2,1,1
3,2,2
7,3,3
11,4,4
13,5,5
14,6,6
20,7,7
22,8,8
25,10,10
26,11,11
27,13,13
1,1,1
7,2,2
9,3,3
11,4,4
15,5,5
19,6,6
21,7,7
22,8,8
23,10,10
26,11,11
27,13,13
2,1,1
6,2,2
7,3,3
13,4,4
15,5,5
19,6,6
21,7,7
22,8,8
25,10,10
26,11,11
27,13,13
1,1,1
5,2,2
7,3,3
13,4,4
15,5,5
17,6,6
21,7,7
22,8,8
24,10,10
26,11,11
27,13,13
