1,3.8,2.48,1.5748015748
2,7.52,2.9696,1.72325273828
3,11.12,4.3656,2.08940182828
4,14.75,4.4675,2.11364613878
5,18.26,8.0124,2.83061830701
6,21.87,8.3131,2.88324469999
7,24.06,3.3364,1.82658150653
8,25.23,1.9771,1.40609388022
9,26.43,1.5451,1.24302051471
10,26.98,0.0196,0.14
11,27.0,0.0,0.0
